{}
Date,Co./Last Name,Item Number,Description,Quantity,Price,Freight Amount,Invoice No.,Customer PO
2/07/2020,RV Warehouse,LFPCS25N,"P/C SATIN 25 2,500 M NATURAL COLOUR 2000\r\nCRL 40785",10.000000,$18.0000,$20.00,20003347,4498

2/07/2020,Australian Uggboots Pty Ltd,BN40101,"BONDED NYLON 40 3,000 M 101",6.000000,$13.0000,$10.00,20003386,VICKI
2/07/2020,Australian Uggboots Pty Ltd,BN40116,"BONDED NYLON 40 3,000 M 116",6.000000,$13.0000,$10.00,20003386,VICKI
2/07/2020,Australian Uggboots Pty Ltd,BN40401,"BONDED NYLON 40 3,000 M 401",6.000000,$13.0000,$10.00,20003386,VICKI
2/07/2020,Australian Uggboots Pty Ltd,BN40416,"BONDED NYLON 40 3,000 M 416",6.000000,$13.0000,$10.00,20003386,VICKI
2/07/2020,Australian Uggboots Pty Ltd,HBTP22NAVY,POLYESTER HBT TAPE 22 MM NAVY BLUE T142,800.000000,$.1200,$10.00,20003386,VICKI

2/07/2020,Creative Auto Interiors,BN40101,"BONDED NYLON 40 3,000 M 101",5.000000,$14.0000,$10.00,20003352,KON
2/07/2020,Creative Auto Interiors,BN40113,"BONDED NYLON 40 3,000 M 113",1.000000,$14.0000,$10.00,20003352,KON
2/07/2020,Creative Auto Interiors,BN20113,"BONDED NYLON 20 1,500 M 113",2.000000,$14.0000,$10.00,20003352,KON
2/07/2020,Creative Auto Interiors,BN20202,"BONDED NYLON 20 1,500 M 202",2.000000,$14.0000,$10.00,20003352,KON

2/07/2020,Acclaim Upholstery,VTS25B,2 SIDED VELCRO 25 MM BLACK,1.000000,$20.0000,$10.00,20002784,STEVE
2/07/2020,Acclaim Upholstery,V50BL,TOUCH TAPE 50 MM BLACK LOOP,10.000000,$9.0000,$10.00,20002784,STEVE
2/07/2020,Acclaim Upholstery,V50WH,TOUCH TAPE 50 MM WHITE HOOK,2.000000,$9.0000,$10.00,20002784,STEVE
2/07/2020,Acclaim Upholstery,V50WL,TOUCH TAPE 50 MM WHITE LOOP,2.000000,$9.0000,$10.00,20002784,STEVE
2/07/2020,Acclaim Upholstery,V25BH,TOUCH TAPE 25 MM BLACK HOOK,2.000000,$6.0000,$10.00,20002784,STEVE
2/07/2020,Acclaim Upholstery,V25BL,TOUCH TAPE 25 MM BLACK LOOP,2.000000,$6.0000,$10.00,20002784,STEVE

2/07/2020,Adriatic Slumber,LFLOOP120103,"BULK POLYESTER 120 10,000 M 103\r\nCRL 40294",40.000000,$10.0000,$165.00,20002868,122969
2/07/2020,Adriatic Slumber,LFCF8020105,"CF POLYESTER 80 20,000 M 105\r\nCRL 39029",25.000000,$25.0000,$165.00,20002868,122969
2/07/2020,Adriatic Slumber,SPT45N,"WINSPUN 45 15,000 M NATURAL\r\nCRL 191202",30.000000,$13.0000,$165.00,20002868,122969
2/07/2020,Adriatic Slumber,SPT36N,"WINSPUN 36 5,000 M NATURAL",20.000000,$11.0000,$165.00,20002868,122969
2/07/2020,Adriatic Slumber,ELW25W,WOVEN ELASTIC 25 MM WHITE,250.000000,$.1800,$165.00,20002868,122969
2/07/2020,Adriatic Slumber,MT400336LGONBW,MATTRESS TAPE MT4003 36 MM LIGHT GREY 801 ON BRIGHT WHITE\r\nCRL 200409,3000.000000,$.1300,$165.00,20002868,122969
2/07/2020,Adriatic Slumber,MT400336CHAONDKS,MATTRESS TAPE MT4003 36 MM CHARCOAL ON DK SILVER\r\nCRL 200521,3000.000000,$.1300,$165.00,20002868,122969
2/07/2020,Adriatic Slumber,MTS36VANILLA,MATTRESS TAPE MTS 36 MM VANILLA\r\nCRL 190811,3000.000000,$.1200,$165.00,20002868,122969
2/07/2020,Adriatic Slumber,MTS36BLACK,MATTRESS TAPE MTS 36 MM BLACK\r\nCRL 200213,3000.000000,$.1200,$165.00,20002868,122969
2/07/2020,Adriatic Slumber,SA380121B,SABABOND 3801 IN 21 KG KEG BLUE FOR PLUG N SPRAY\r\nCRL 696446 / 1219,168.000000,$12.5000,$165.00,20002868,122969
2/07/2020,Adriatic Slumber,SA3914,SABA ACTIVATOR 3914 IN 20 KG KEG FOR PLUG N SPRAY\r\nCRL 695706 / 1119,60.000000,$5.4000,$165.00,20002868,122969

2/07/2020,All Car Carpets,HBTP22BLACK,POLYESTER HBT TAPE 22 MM BLACK\r\nCRL 200521,2000.000000,$.1200,$20.00,20003363,KYLIE
2/07/2020,All Car Carpets,HBTP22BEIGE,POLYESTER HBT TAPE 22 MM BEIGE R240,400.000000,$.1200,$20.00,20003363,KYLIE
2/07/2020,All Car Carpets,HBTP22DKDENIM,POLYESTER HBT TAPE 22 MM DK DENIM T657,400.000000,$.1200,$20.00,20003363,KYLIE
2/07/2020,All Car Carpets,HBTP22MAROON,POLYESTER HBT TAPE 22 MM MAROON T4068,400.000000,$.1200,$20.00,20003363,KYLIE

2/07/2020,Club Industries,BN40101,"BONDED NYLON 40 3,000 M 101\r\nCRL 4539",10.000000,$13.0000,$10.00,20003392,MIKE
2/07/2020,Club Industries,BN40403,"BONDED NYLON 40 3,000 M 403\r\nCRL 28663",10.000000,$13.0000,$10.00,20003392,MIKE

2/07/2020,Chand's Sheepskin Footwear,HBTP22BLACK,POLYESTER HBT TAPE 22 MM BLACK,1200.000000,$.1200,$10.00,20003361,AMI
2/07/2020,Chand's Sheepskin Footwear,HBTP22CHOC,POLYESTER HBT TAPE 22 MM CHOCOLATE R1709,400.000000,$.1200,$10.00,20003361,AMI
2/07/2020,Chand's Sheepskin Footwear,HBTP22BEIGE,POLYESTER HBT TAPE 22 MM BEIGE R240,200.000000,$.1200,$10.00,20003361,AMI
2/07/2020,Chand's Sheepskin Footwear,HBTP22CHAR,POLYESTER HBT TAPE 22 MM CHARCOAL T1371,200.000000,$.1200,$10.00,20003361,AMI

2/07/2020,Sealy of Australia - West Australia,MTS36BLACK,MATTRESS TAPE MTS 36 MM BLACK\r\nCRL 190405,6000.000000,$.0784,$.00,20003399,0266099
2/07/2020,Sealy of Australia - West Australia,MTS36DKCHAR,MATTRESS TAPE MTS 36 MM DK CHARCOAL\r\nCRL 190210,6000.000000,$.0784,$.00,20003399,0266099
2/07/2020,Sealy of Australia - West Australia,MT400136MP,MATTRESS TAPE MT4001 36 MM MATTE PEWTER (XJ4024 / X14759)\r\nCRL 200213,4500.000000,$.0900,$.00,20003399,0266099
2/07/2020,Sealy of Australia - West Australia,MT400136SC,MATTRESS TAPE MT4001 36 MM SHINY CHARCOAL (BLACK / FE0016)\r\nCRL 190808,4500.000000,$.0900,$.00,20003399,0266099
2/07/2020,Sealy of Australia - West Australia,MTY362TSHALE,MATTRESS TAPE MTY 36 MM 2 TONE SHALE T1371/FN0032\r\nCRL 190913,1500.000000,$.1188,$.00,20003399,0266099
2/07/2020,Sealy of Australia - West Australia,CF22KG,WINFIL 22 1 KG NATURAL\r\nCRL 200501,108.000000,$16.5400,$.00,20003399,0266099
2/07/2020,Sealy of Australia - West Australia,BP80KG819,WINLOOP 80 1 KG WT-819\r\nCRL 200215,24.000000,$14.9400,$.00,20003399,0266099
2/07/2020,Sealy of Australia - West Australia,SPT75B,"WINSPUN 75 10,000 M BLACK\r\nCRL 190919",30.000000,$9.9000,$.00,20003399,0266099

2/07/2020,Bengo Industries,NWPP100214BL,PP NON WOVEN 100 GSM x 200 M x 2.14 M BLACK,10.000000,$150.0000,$105.00,20003359,0396
2/07/2020,Bengo Industries,F V HR22D,"D RINGS HR-22 PACKED 10,000 PCS / CARTON - PRICED PER THOUSAND",60.000000,$4.0000,$105.00,20003359,0396
2/07/2020,Bengo Industries,MTS36DKCHAR,MATTRESS TAPE MTS 36 MM DK CHARCOAL\r\nCRL 190405,6000.000000,$.1000,$105.00,20003359,0396

2/07/2020,Sewfix,V38BH,TOUCH TAPE 38 MM BLACK HOOK,4.000000,$12.0000,$10.00,20003362,LIZ
2/07/2020,Sewfix,BN40101,"BONDED NYLON 40 3,000 M 101\r\nCRL 50457",10.000000,$13.0000,$10.00,20003362,LIZ
2/07/2020,Sewfix,BN40105,"BONDED NYLON 40 3,000 M 105\r\nCRL 28425",10.000000,$13.0000,$10.00,20003362,LIZ

2/07/2020,Ben Furney Flour Mills,SP2082KG,SPUN POLY 20/8 2 KG NATURAL\r\nCRL 190124,96.000000,$8.4000,$75.00,20003358,56067

2/07/2020,TST Carpet Manufacturers,HBTP25BLACK,POLYESTER HBT TAPE 25 MM BLACK\r\nCRL 200201,15000.000000,$.1200,$55.00,20003357,311098
2/07/2020,TST Carpet Manufacturers,BN40101,"BONDED NYLON 40 3,000 M 101\r\nCRL 37072",10.000000,$14.0000,$55.00,20003357,311098
2/07/2020,TST Carpet Manufacturers,SPT50B,"WINSPUN 50 5,000 M BLACK",10.000000,$10.0000,$55.00,20003357,311098
2/07/2020,TST Carpet Manufacturers,\,CONES WONDERTHREAD 750 DENIER,2.000000,$70.0000,$55.00,20003357,311098

2/07/2020,Fabtex Pty Ltd,PTFE3000WRK,PTFE 3000 WHITE - RK,0.600000,$140.0000,$20.00,20003380,18194
2/07/2020,Fabtex Pty Ltd,BPOL20102,"UV BONDED POLYESTER 20 1,500 M 102",1.000000,$14.0000,$20.00,20003380,18194
2/07/2020,Fabtex Pty Ltd,BPOL20202,"UV BONDED POLYESTER 20 1,500 M 202",1.000000,$14.0000,$20.00,20003380,18194
2/07/2020,Fabtex Pty Ltd,BPOL20401,"UV BONDED POLYESTER 20 1,500 M 401",1.000000,$14.0000,$20.00,20003380,18194
2/07/2020,Fabtex Pty Ltd,JPB1381017,POLY-BOND 138 1/2 LB CHARCOAL 1017,1.000000,$14.0000,$20.00,20003380,18194

2/07/2020,Holdfast Components P/L,WEBRG25B,WEBBING POLYESTER G0001 25 MM BLACK,500.000000,$.1800,$.00,20003365,10502
2/07/2020,Holdfast Components P/L,WEBRG50B,WEBBING POLYESTER G0001 50 MM BLACK,500.000000,$.3100,$.00,20003365,10502
2/07/2020,Holdfast Components P/L,ELW25B,WOVEN ELASTIC 25 MM BLACK,1000.000000,$.2000,$.00,20003365,10502
2/07/2020,Holdfast Components P/L,ELW38B,WOVEN ELASTIC 38 MM BLACK,300.000000,$.2600,$.00,20003365,10502

2/07/2020,Jack Stock,ELKSR25B,KNITTED ELASTIC 25 MM BLACK\r\nCRL 190405,1000.000000,$.1100,$.00,20003398,MARTIN
2/07/2020,Jack Stock,ELKSR32B,KNITTED ELASTIC 32 MM BLACK,500.000000,$.1540,$.00,20003398,MARTIN
2/07/2020,Jack Stock,ELKSR50B,KNITTED ELASTIC 50 MM BLACK\r\nCRL 190511,500.000000,$.2420,$.00,20003398,MARTIN

2/07/2020,Elliott Australia Pty Ltd,BN60101,"BONDED NYLON 60 4,500 M 101\r\nCRL 76440",90.000000,$12.0000,$30.00,20003367,10706
2/07/2020,Elliott Australia Pty Ltd,NC50301,"CONEX 50/3 NATURAL 3,000 M\r\nCRL 259511",16.000000,$62.0000,$30.00,20003367,10706

2/07/2020,Hamlins Accessories and Labels,ELKSR20W,KNITTED ELASTIC 20 MM WHITE,500.000000,$.0800,$.00,20002648,W1/6

2/07/2020,Hamlins Accessories and Labels,ELKSR20W,KNITTED ELASTIC 20 MM WHITE,500.000000,$.0800,$25.00,20003369,W1/7
2/07/2020,Hamlins Accessories and Labels,ELKSR25B,KNITTED ELASTIC 25 MM BLACK,500.000000,$.1200,$25.00,20003369,W1/7
2/07/2020,Hamlins Accessories and Labels,ELKSR25W,KNITTED ELASTIC 25 MM WHITE,500.000000,$.1000,$25.00,20003369,W1/7
2/07/2020,Hamlins Accessories and Labels,ELBH12B,BRAIDED ELASTIC 12 MM HEAVY BLACK,100.000000,$.1400,$25.00,20003369,W1/7
2/07/2020,Hamlins Accessories and Labels,ELW20B,WOVEN ELASTIC 20 MM BLACK,500.000000,$.1900,$25.00,20003369,W1/7

2/07/2020,Hume Doors & Timber (Aust) Pty Ltd,F C135,"C1 SERIES BRADS 18 GA 35 MM PACKED 50,000 PCS PER CARTON - PRICED PER THOUSAND",400.000000,$2.1000,$.00,20003413,472211

2/07/2020,City Comfort Pty Ltd,F 9038,90 SERIES STAPLES - 38 MM COATED - PRICED PER THOUSAND,150.000000,$2.2500,$.00,20003414,JUDY / JOHN
2/07/2020,City Comfort Pty Ltd,F T17HY 1250,T17 HEX 12-11 X 50 MM - PRICED PER THOUSAND,5.000000,$48.0000,$.00,20003414,JUDY / JOHN

3/07/2020,Futuresleep P/L VIC,NWPP601655,PP NON WOVEN 60 GSM x 500 MT x 16.5 CM,90.000000,$52.0000,$.00,20003128,55342
3/07/2020,Futuresleep P/L VIC,LATEXGELROLLS,GEL LATEX ROLLS 3000 X 215 X 1 CM PERFORATED,6.000000,$530.0000,$.00,20003128,55342

3/07/2020,Sealy of Australia - Queensland,ICO50105,"IPCORE 50 5,000 M 105\r\nCRL 321186",27.000000,$18.1400,$.00,20003387,0266071
3/07/2020,Sealy of Australia - Queensland,CF22KG,WINFIL 22 1 KG NATURAL\r\nCRL 200501,12.000000,$16.5400,$.00,20003387,0266071
3/07/2020,Sealy of Australia - Queensland,BN60116,"BONDED NYLON 60 4,500 M 116\r\nCRL 28503",34.000000,$13.0000,$.00,20003387,0266071
3/07/2020,Sealy of Australia - Queensland,MTY18SSSP,MATTRESS TAPE MTY 18 MM SHINY SILVER JN001 / SHINY PEWTER 402-FE0145\r\nCRL 181219,3000.000000,$.0756,$.00,20003387,0266071
3/07/2020,Sealy of Australia - Queensland,MTY18SS,MATTRESS TAPE MTY 18 MM SHINY SILVER JN001 / SHINY SILVER JN001\r\nCRL 190312,6000.000000,$.0756,$.00,20003387,0266071
3/07/2020,Sealy of Australia - Queensland,MT405083MP,HANDLE TAPE MT4050 83 MM MATTE PEWTER (XJ4024 / X14759)\r\nCRL 190405,7500.000000,$.3888,$.00,20003387,0266071
3/07/2020,Sealy of Australia - Queensland,MT405083SC,HANDLE TAPE MT4050 83 MM SHINY CHARCOAL (BLACK / FE0016)\r\nCRL 190406,5000.000000,$.3888,$.00,20003387,0266071
3/07/2020,Sealy of Australia - Queensland,MT4038832TSHALE,HANDLE TAPE MT4038 83 MM 2 TONE SHALE T1371/FN0032\r\nCRL 190405,5000.000000,$.3888,$.00,20003387,0266071
3/07/2020,Sealy of Australia - Queensland,MTCH83BLACK,HANDLE TAPE 83 MM BLACK\r\nCRL 180116,2500.000000,$.3445,$.00,20003387,0266071

3/07/2020,Sealy of Australia - Queensland,MTCH50W,HANDLE TAPE 50 MM WHITE\r\nCRL 180108,20500.000000,$.1782,$.00,20003389,0266078

3/07/2020,Fabtex Pty Ltd,PTFE3000WRK,PTFE 3000 WHITE - RK,0.670000,$140.0000,$20.00,20003419,18207
3/07/2020,Fabtex Pty Ltd,JPB138W,POLY-BOND 138 1 LB WHITE,3.000000,$25.0000,$20.00,20003419,18207
3/07/2020,Fabtex Pty Ltd,BPOL20103,"UV BONDED POLYESTER 20 1,500 M 103",1.000000,$14.0000,$20.00,20003419,18207
3/07/2020,Fabtex Pty Ltd,BPOL20122,"UV BONDED POLYESTER 20 1,500 M 122 (1481)",1.000000,$14.0000,$20.00,20003419,18207
3/07/2020,Fabtex Pty Ltd,BPOL20417,"UV BONDED POLYESTER 20 1,500 M 417",1.000000,$14.0000,$20.00,20003419,18207

2/07/2020,Beard A. H. Pty Ltd - Victoria,MTS36CHAR,MATTRESS TAPE MTS 36 MM CHARCOAL\r\nCRL 191101,6000.000000,$.0800,$.00,20003395,183579
2/07/2020,Beard A. H. Pty Ltd - Victoria,BN6009105,"BONDED NYLON 60 9,000 M 105\r\nCRL 37091 / 37097",120.000000,$19.0000,$.00,20003395,183579

3/07/2020,Barmah Hats,BN60101HLL,"BONDED NYLON 60 4,500 M 101 HIGH LUBE\r\nCRL 40423",20.000000,$13.5000,$.00,20003375,JUL#2
3/07/2020,Barmah Hats,BN60401HLL,"BONDED NYLON 60 4,500 M 401 HIGH LUBE\r\nCRL 39902",20.000000,$13.5000,$.00,20003375,JUL#2

3/07/2020,Woolsy Products,BN40105L,"BONDED NYLON 40 3,000 M 105",3.000000,$14.0000,$20.00,20003394,GRAHAM
3/07/2020,Woolsy Products,BN40122L,"BONDED NYLON 40 3,000 M 122",2.000000,$14.0000,$20.00,20003394,GRAHAM
3/07/2020,Woolsy Products,BN40414L,"BONDED NYLON 40 3,000 M 414",2.000000,$14.0000,$20.00,20003394,GRAHAM

2/07/2020,Comfort Zone,BPOL20101,"UV BONDED POLYESTER 20 1,500 M 101",10.000000,$19.0000,$35.00,20003388,ANDY
2/07/2020,Comfort Zone,BPOL20105,"UV BONDED POLYESTER 20 1,500 M 105",10.000000,$16.0000,$35.00,20003388,ANDY
2/07/2020,Comfort Zone,BPOL20417,"UV BONDED POLYESTER 20 1,500 M 417",10.000000,$19.0000,$35.00,20003388,ANDY
2/07/2020,Comfort Zone,BPOL20102,"UV BONDED POLYESTER 20 1,500 M 102",5.000000,$19.0000,$35.00,20003388,ANDY
2/07/2020,Comfort Zone,BPOL20103,"UV BONDED POLYESTER 20 1,500 M 103",5.000000,$19.0000,$35.00,20003388,ANDY
2/07/2020,Comfort Zone,BPOL20122,"UV BONDED POLYESTER 20 1,500 M 122 (1481)",5.000000,$19.0000,$35.00,20003388,ANDY
2/07/2020,Comfort Zone,BPOL20202,"UV BONDED POLYESTER 20 1,500 M 202",5.000000,$19.0000,$35.00,20003388,ANDY
2/07/2020,Comfort Zone,BPOL20245,"UV BONDED POLYESTER 20 1,500 M 245",5.000000,$19.0000,$35.00,20003388,ANDY
2/07/2020,Comfort Zone,BPOL20302,"UV BONDED POLYESTER 20 1,500 M 302",5.000000,$19.0000,$35.00,20003388,ANDY
2/07/2020,Comfort Zone,BPOL20401,"UV BONDED POLYESTER 20 1,500 M 401",5.000000,$19.0000,$35.00,20003388,ANDY
2/07/2020,Comfort Zone,BPOL15101,"UV BONDED POLYESTER 15 2,500 M 101",4.000000,$32.0000,$35.00,20003388,ANDY
2/07/2020,Comfort Zone,PTFE3000BRK,PTFE 3000 BLACK - RK,4.970000,$160.0000,$35.00,20003388,ANDY
2/07/2020,Comfort Zone,PTFE3000WRK,PTFE 3000 WHITE - RK,4.440000,$160.0000,$35.00,20003388,ANDY

3/07/2020,Flexible Ducting Australia P/L,BPOL30101,"UV BONDED POLYESTER 30 2,500 M 101\r\nCRL 55534",10.000000,$19.0000,$10.00,20003411,P1635

3/07/2020,BQ Design,PP1205W,"SWIFT - P 120 5,000 M WHITE",30.000000,$7.5000,$10.00,20003408,32895

3/07/2020,Goulburn Motor Trimming & Upholstery,BPOL20101,"UV BONDED POLYESTER 20 1,500 M 101",4.000000,$19.0000,$20.00,20003400,
3/07/2020,Goulburn Motor Trimming & Upholstery,BPOL20117,"UV BONDED POLYESTER 20 1,500 M 117",2.000000,$19.0000,$20.00,20003400,

3/07/2020,Ramsan Products,BPOL20101,"UV BONDED POLYESTER 20 1,500 M 101\r\nCRL 55534",20.000000,$19.0000,$20.00,20003384,RAM

3/07/2020,Muk Mat Manufacturing Pty Ltd,VTS25B,2 SIDED VELCRO 25 MM BLACK\r\nCRL 200202,20.000000,$18.0000,$20.00,20003404,JENNY

3/07/2020,Sophie Clark Saddlery,BN20105L,"BONDED NYLON 20 1,500 M 105",6.000000,$15.0000,$20.00,20003390,SOPHIE
3/07/2020,Sophie Clark Saddlery,BN20202L,"BONDED NYLON 20 1,500 M 202",2.000000,$15.0000,$20.00,20003390,SOPHIE

3/07/2020,Keith Lengkeek,SPT36N,"WINSPUN 36 5,000 M NATURAL",6.000000,$10.0000,$20.00,20003417,KEITH
3/07/2020,Keith Lengkeek,SPT36B,"WINSPUN 36 5,000 M BLACK",2.000000,$10.0000,$20.00,20003417,KEITH

3/07/2020,Selby's Banners Pty Ltd,V25BH,TOUCH TAPE 25 MM BLACK HOOK\r\nCRL 190811,25.000000,$5.0000,$.00,20003420,5593
3/07/2020,Selby's Banners Pty Ltd,V25BL,TOUCH TAPE 25 MM BLACK LOOP\r\nCRL 190811,20.000000,$5.0000,$.00,20003420,5593

3/07/2020,Slumbercorp Australasia (NT) P/L,Y6Z0342,"BOBBIN CASE CAP, GENUINE 224441",2.000000,$130.9400,$30.00,20003374,1894

3/07/2020,Furniture Innovations,BN40104,"BONDED NYLON 40 3,000 M 104",6.000000,$14.0000,$10.00,20003407,CON
3/07/2020,Furniture Innovations,BN40105,"BONDED NYLON 40 3,000 M 105",6.000000,$14.0000,$10.00,20003407,CON
3/07/2020,Furniture Innovations,BN40113,"BONDED NYLON 40 3,000 M 113\r\nCRL 37075",10.000000,$14.0000,$10.00,20003407,CON
3/07/2020,Furniture Innovations,BN40114,"BONDED NYLON 40 3,000 M 114",6.000000,$14.0000,$10.00,20003407,CON
3/07/2020,Furniture Innovations,BN40116,"BONDED NYLON 40 3,000 M 116",6.000000,$14.0000,$10.00,20003407,CON
3/07/2020,Furniture Innovations,BN40132,"BONDED NYLON 40 3,000 M 132",6.000000,$14.0000,$10.00,20003407,CON
3/07/2020,Furniture Innovations,BN40415,"BONDED NYLON 40 3,000 M 415",6.000000,$14.0000,$10.00,20003407,CON
3/07/2020,Furniture Innovations,BN40423,"BONDED NYLON 40 3,000 M 423",6.000000,$14.0000,$10.00,20003407,CON

3/07/2020,Sealy of Australia - Queensland,MTS36BLACK,MATTRESS TAPE MTS 36 MM BLACK\r\nCRL 190210,27000.000000,$.0784,$.00,20003406,0266117
3/07/2020,Sealy of Australia - Queensland,MT400136SC,MATTRESS TAPE MT4001 36 MM SHINY CHARCOAL (BLACK / FE0016)\r\nCRL 190808,6000.000000,$.0900,$.00,20003406,0266117
3/07/2020,Sealy of Australia - Queensland,MT400136MP,MATTRESS TAPE MT4001 36 MM MATTE PEWTER (XJ4024 / X14759)\r\nCRL 200213,3000.000000,$.0900,$.00,20003406,0266117
3/07/2020,Sealy of Australia - Queensland,MT400136GREY,MATTRESS TAPE MT4001 36 MM GREY (T2055 / X39848)\r\nCRL 190913,3000.000000,$.0900,$.00,20003406,0266117
3/07/2020,Sealy of Australia - Queensland,MTY362TSHALE,MATTRESS TAPE MTY 36 MM 2 TONE SHALE T1371/FN0032\r\nCRL 190913,4500.000000,$.1188,$.00,20003406,0266117
3/07/2020,Sealy of Australia - Queensland,MTY362TB,MATTRESS TAPE MTY 36 MM 2 TONE (B)BLACK/T4890\r\nCRL 190808,4500.000000,$.1188,$.00,20003406,0266117
3/07/2020,Sealy of Australia - Queensland,CF22KG,WINFIL 22 1 KG NATURAL\r\nCRL 200501,60.000000,$16.5400,$.00,20003406,0266117
3/07/2020,Sealy of Australia - Queensland,BP80KGN,WINLOOP 80 1 KG NATURAL\r\nCRL 190420,24.000000,$9.6000,$.00,20003406,0266117
3/07/2020,Sealy of Australia - Queensland,BP80KG819,WINLOOP 80 1 KG WT-819\r\nCRL 200215,24.000000,$14.9400,$.00,20003406,0266117
3/07/2020,Sealy of Australia - Queensland,LFCF6026105,"CF POLYESTER 60 26,000 M 105\r\nCRL 41205",32.000000,$35.2500,$.00,20003406,0266117

3/07/2020,Sealy of Australia - South Australia,MTS36BLACK,MATTRESS TAPE MTS 36 MM BLACK\r\nCRL 190210,15000.000000,$.0784,$.00,20003179,0265904
3/07/2020,Sealy of Australia - South Australia,MTS36DKCHAR,MATTRESS TAPE MTS 36 MM DK CHARCOAL\r\nCRL 190405,1500.000000,$.0784,$.00,20003179,0265904
3/07/2020,Sealy of Australia - South Australia,MT400136BLACK,MATTRESS TAPE MT4001 36 MM 2019 PP BLACK (BLACK / BLACK)\r\nCRL 191227,3000.000000,$.0900,$.00,20003179,0265904
3/07/2020,Sealy of Australia - South Australia,MT400136MP,MATTRESS TAPE MT4001 36 MM MATTE PEWTER (XJ4024 / X14759)\r\nCRL 200213,3000.000000,$.0900,$.00,20003179,0265904
3/07/2020,Sealy of Australia - South Australia,MTY362TSHALE,MATTRESS TAPE MTY 36 MM 2 TONE SHALE T1371/FN0032\r\nCRL 190913,3000.000000,$.1188,$.00,20003179,0265904
3/07/2020,Sealy of Australia - South Australia,BN6009105,"BONDED NYLON 60 9,000 M 105\r\nCRL 37097",78.000000,$18.1400,$.00,20003179,0265904
3/07/2020,Sealy of Australia - South Australia,BN6009105,"BONDED NYLON 60 9,000 M 105 - REPLACEMENT FOR FAULTY CONES, NO CHARGE",2.000000,$.0000,$.00,20003179,0265904
3/07/2020,Sealy of Australia - South Australia,CF22KG,WINFIL 22 1 KG NATURAL\r\nCRL 200501,72.000000,$16.5400,$.00,20003179,0265904

3/07/2020,Joyce Foam Products - NSW,MTKIM,MATTRESS TAPE 36 MM ASSORTED COLOURS\r\nCRL 200213,12000.000000,$.0500,$.00,20003336,13448

2/07/2020,RAPP Australia Pty Ltd,BN40132L,"BONDED NYLON 40 3,000 M 132\r\nCRL 39876",40.000000,$12.0000,$20.00,20003383,30982

3/07/2020,Bedco Pty Ltd,MT36141CREAM,MATTRESS TAPE 36 MM 141 CREAM\r\nCRL 190405,4500.000000,$.0800,$80.00,20003418,BOB
3/07/2020,Bedco Pty Ltd,MTS36NAVY,MATTRESS TAPE MTS 36 MM NAVY\r\nCRL 191101,4500.000000,$.0900,$80.00,20003418,BOB
3/07/2020,Bedco Pty Ltd,MTS36LIGHTGREY,MATTRESS TAPE MTS 36 MM LIGHT GREY (124033)\r\nCRL 191216,1500.000000,$.0900,$80.00,20003418,BOB
3/07/2020,Bedco Pty Ltd,MTY36SHSIL,MATTRESS TAPE MTY 36 MM SHINY SILVER\r\nCRL 181217,1500.000000,$.1000,$80.00,20003418,BOB
3/07/2020,Bedco Pty Ltd,CF21KGB,WINFIL 21 1 KG BLACK\r\nCRL 191220,12.000000,$30.0000,$80.00,20003418,BOB

2/07/2020,Tricia Brown,BN40101,"BONDED NYLON 40 3,000 M 101",1.000000,$15.0000,$15.00,20003385,TRICIA
2/07/2020,Tricia Brown,BPOL40101,"UV BONDED POLYESTER 40 3,000 M 101",1.000000,$25.0000,$15.00,20003385,TRICIA

3/07/2020,Beard A. H. Pty Ltd - Qld,MTS36LIGHTGREY,MATTRESS TAPE MTS 36 MM LIGHT GREY (124033)\r\nCRL 191216,6000.000000,$.0800,$.00,20003013,182891

3/07/2020,Sealy of Australia - Queensland,MTS36DKCHAR,MATTRESS TAPE MTS 36 MM DK CHARCOAL,12000.000000,$.0784,$.00,20003406,0266117

3/07/2020,C & N Building Supplies,SPC1205B,"SPUN POLY 120 5,000 M BLACK\r\nCRL 50585 / 58586",540.000000,$1.6000,$65.00,20003402,MICHAEL
3/07/2020,C & N Building Supplies,BP150B,"WINLOOP 150 15,000 M BLACK\r\nCRL 50353 / 50355",90.000000,$3.2000,$65.00,20003402,MICHAEL

3/07/2020,Geofabrics Australasia Pty Ltd - Qld,CF11N,CF POLYESTER 840/3 NATURAL,40.000000,$7.5000,$.00,20003370,95100
3/07/2020,Geofabrics Australasia Pty Ltd - Qld,ISB09SJS105,UV BONDED POLY 9 105 ON SJS\r\nCRL 320591,82.090000,$38.0000,$.00,20003370,95100

3/07/2020,Camm Upholstery,BN20416L,"BONDED NYLON 20 1,500 M 416",4.000000,$16.0000,$.00,20003433,ANTHONY

3/07/2020,Embroidery Source P/L,PWBMGP15L,PWB MAGNA GLIDE P 15 L WHITE,48.000000,$65.0000,$.00,20003435,317253

3/07/2020,Beard A. H. Pty Ltd - WA,MTS36CHAR,MATTRESS TAPE MTS 36 MM CHARCOAL\r\nCRL 191101,4500.000000,$.0800,$.00,20003431,183612
3/07/2020,Beard A. H. Pty Ltd - WA,MTS36LIGHTGREY,MATTRESS TAPE MTS 36 MM LIGHT GREY (124033)\r\nCRL 191216,3000.000000,$.0800,$.00,20003431,183612
